"country","hhid","grappe","menage","vague","logem","mur","toit","sol","eauboi_ss","eauboi_sp","elec_ac","elec_ur","elec_ua","ordure","toilet","eva_toi","eva_eau","year","tv","fer","frigo","cuisin","ordin","decod","car","superf","grosrum","petitrum","porc","lapin","volail","sh_id_demo","sh_co_natu","sh_co_eco","sh_id_eco","sh_co_vio","sh_co_oth"
"BEN",13117,13,117,2,2,1,1,0,0,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,2.68690297007561,0,0,0,0,0,0,1,1,0,0,0
"BEN",13136,13,136,2,2,1,1,0,1,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,1.52454400062561,0,0,0,0,0,0,1,1,0,0,0
"BEN",13146,13,146,2,2,1,1,1,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,4,4,0,0,0,6,0,0,0,0,0,0
"BEN",13156,13,156,2,2,1,1,1,1,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,9.81659986078739,5,2,0,0,13,0,0,0,0,0,0
"BEN",14008,14,8,1,2,1,1,1,0,0,0,0,1,1,0,0,0,2021,0,0,0,0,0,0,0,1.668137550354,7,15,0,0,0,0,0,1,0,0,0
"BEN",14017,14,17,1,2,1,1,1,0,0,1,1,0,1,0,0,0,2021,0,0,0,0,0,0,0,3.53696298599243,5,10,0,0,10,1,0,0,0,0,0
"BEN",14025,14,25,1,2,1,1,1,0,0,0,0,1,1,0,0,0,2021,0,0,0,0,0,0,0,3.29155898094177,7,7,0,0,0,0,1,1,0,0,0
"BEN",14034,14,34,1,2,1,1,1,0,0,1,1,0,1,0,0,0,2021,0,0,0,0,0,0,0,3.67092704772949,10,5,0,0,0,1,0,0,0,0,0
"BEN",14043,14,43,1,2,1,1,1,0,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,4.92951512336731,21,47,0,0,92,0,1,0,0,1,0
"BEN",14051,14,51,1,2,0,1,0,1,0,0,0,0,1,0,0,0,2021,0,0,0,0,0,0,0,6.56918239593506,6,0,0,0,67,1,1,0,0,0,0
"BEN",14060,14,60,1,2,0,1,1,0,0,0,0,1,1,0,0,0,2021,0,0,0,0,0,0,0,8.16760790348053,11,0,0,0,40,0,1,1,0,0,0
"BEN",14069,14,69,1,3,1,1,1,0,0,0,0,1,1,0,0,0,2021,0,0,0,0,0,0,0,2.5699999332428,15,0,0,0,0,0,1,0,0,0,0
"BEN",14077,14,77,1,2,1,1,1,1,0,1,1,0,0,0,0,0,2021,0,0,0,0,0,0,0,3.37621366977692,0,0,0,0,0,0,1,1,0,0,0
"BEN",14086,14,86,1,2,1,1,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,7.41852605342865,8,10,0,0,7,1,0,1,0,0,0
"BEN",14095,14,95,1,2,1,1,1,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,6.88700664043427,0,0,0,0,0,1,0,1,0,1,0
"BEN",14103,14,103,1,2,1,1,1,1,1,1,1,0,0,0,0,0,2021,1,0,0,0,0,1,0,4.85163235664368,6,4,6,0,0,0,0,1,0,0,0
"BEN",15030,15,30,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,4.22330594062805,0,15,0,0,22,0,0,0,0,0,0
"BEN",15045,15,45,2,2,1,1,0,1,1,0,0,1,0,0,0,0,2021,1,0,0,0,0,1,0,0.21289499849081,0,0,0,0,0,1,1,0,0,0,0
"BEN",15061,15,61,2,2,1,1,1,0,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,0.144536003470421,0,4,0,0,0,1,1,0,0,0,0
"BEN",15091,15,91,2,2,1,1,1,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,0.266960002481937,0,27,0,0,0,0,1,0,0,0,0
"BEN",15107,15,107,2,4,0,1,0,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,,0,12,0,0,0,1,1,0,0,0,0
"BEN",15122,15,122,2,2,0,1,1,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,4.89999985694885,40,22,0,0,0,1,1,1,1,0,0
"BEN",15153,15,153,2,2,1,1,1,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,4.62773728370667,4,0,0,0,0,0,0,0,0,0,0
"BEN",15168,15,168,2,2,1,1,0,0,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,7.22360196709633,8,3,0,0,27,0,0,0,0,0,0
"BEN",15184,15,184,2,2,1,1,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,7.94449150562286,3,6,0,0,0,1,1,0,0,0,0
"BEN",15214,15,214,2,2,1,1,1,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,0.286080991849303,0,0,0,0,0,1,1,0,0,0,0
"BEN",15230,15,230,2,2,1,1,1,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,7.85999989509583,7,5,0,0,28,1,1,0,0,0,0
"BEN",15245,15,245,2,4,0,1,1,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,4.75999987125397,10,15,0,0,35,1,0,1,0,0,0
"BEN",16003,16,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,1.68681597709656,20,18,0,0,20,0,1,0,0,0,0
"BEN",16014,16,14,1,2,0,0,0,0,0,0,0,0,1,0,0,0,2021,0,0,0,0,0,0,0,3.21856737136841,0,45,0,0,40,0,1,1,0,0,0
"BEN",16026,16,26,1,2,1,1,0,0,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,0.219840005040169,2,10,0,0,0,0,1,0,0,0,0
"BEN",16037,16,37,1,2,1,1,0,0,0,0,0,0,1,0,0,0,2021,0,0,0,0,0,0,0,5.31997537612915,40,40,0,0,0,0,1,0,0,0,0
"BEN",16049,16,49,1,2,0,1,0,1,1,0,0,0,1,0,0,0,2021,0,0,0,0,0,0,0,4.84467232227325,30,40,0,0,40,0,1,1,0,1,0
"BEN",16060,16,60,1,4,1,1,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,4.7564343214035,1,3,0,0,2,1,1,0,0,0,0
"BEN",16072,16,72,1,2,1,1,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,7.01464748382568,55,40,0,0,15,0,1,0,0,0,0
"BEN",16083,16,83,1,2,1,1,0,0,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,0.912034004926682,2,22,0,0,55,1,0,0,0,0,0
"BEN",16095,16,95,1,2,1,1,1,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,1,5.08924508094788,40,30,0,0,30,0,0,0,0,0,0
"BEN",16107,16,107,1,2,1,1,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,12.4594959020615,4,0,0,0,0,0,1,0,0,0,0
"BEN",16118,16,118,1,2,1,0,0,0,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,0.22071099281311,210,140,0,0,20,1,0,0,0,0,0
"BEN",16130,16,130,1,2,1,1,1,0,0,0,0,0,1,0,1,0,2021,0,0,0,0,0,0,0,0.0750120002776384,50,57,0,0,25,0,1,0,0,0,0
"BEN",17007,17,7,2,4,1,1,1,0,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,7.92000031471252,6,0,0,0,0,0,1,0,0,0,0
"BEN",17013,17,13,2,2,1,1,1,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,9.31206899881363,2,4,0,0,0,0,1,0,0,0,0
"BEN",17019,17,19,2,2,1,1,1,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,4.71628606319427,0,0,0,0,0,0,1,0,0,0,0
"BEN",17030,17,30,2,4,0,1,1,0,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,3.57999992370605,0,5,0,0,0,1,1,0,0,0,0
"BEN",17036,17,36,2,2,1,1,1,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,5.38368272781372,0,8,0,0,66,0,1,0,0,0,0
"BEN",17042,17,42,2,2,1,1,1,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,6.652184009552,4,7,0,0,25,1,0,0,0,0,0
"BEN",17053,17,53,2,4,1,1,1,0,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,14.1399998664856,3,21,0,0,17,1,1,0,0,0,0
"BEN",17059,17,59,2,2,1,1,1,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,3.89257287979126,0,0,0,0,0,0,0,0,0,0,0
"BEN",17064,17,64,2,2,1,1,1,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,8.60788154602051,2,2,0,0,8,1,1,0,0,0,0
"BEN",17076,17,76,2,2,1,1,0,0,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,,0,5,0,0,8,1,0,0,0,0,0
"BEN",17081,17,81,2,4,1,1,1,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,9.04999992251396,6,4,0,0,0,1,1,0,0,0,0
"BEN",17087,17,87,2,2,1,1,1,0,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,0.173808000981808,0,9,0,0,0,0,0,0,0,0,0
"BEN",18002,18,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,7.24974608421326,0,0,0,0,10,1,1,1,1,0,0
"BEN",18010,18,10,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,4.75945568084717,0,0,0,0,15,1,0,1,1,0,0
"BEN",18017,18,17,1,2,1,1,1,0,0,1,0,0,1,0,0,0,2021,0,0,0,0,0,0,0,1.7777313888073,75,100,0,0,90,0,1,0,0,1,0
"BEN",18024,18,24,1,2,1,1,0,0,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,0.619138989597559,5,5,0,0,17,1,0,0,0,0,0
"BEN",18032,18,32,1,4,1,1,0,0,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,3.25482225418091,1,0,0,0,0,1,0,0,0,0,0
"BEN",18039,18,39,1,2,1,1,1,0,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,3.36220324039459,40,31,0,0,0,0,0,0,0,0,0
"BEN",18046,18,46,1,1,1,1,1,0,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,3.42578327655792,35,43,0,0,75,0,1,1,0,0,0
"BEN",18054,18,54,1,2,1,1,1,0,0,0,0,0,1,0,0,0,2021,0,0,0,0,0,0,0,1.72450205124915,4,4,0,0,10,1,1,1,0,1,0
"BEN",18061,18,61,1,2,1,1,1,0,0,0,0,1,1,0,0,0,2021,0,0,0,0,0,0,0,2.75524520874023,5,10,0,0,5,0,1,1,0,1,0
"BEN",18069,18,69,1,2,1,1,1,0,0,0,0,1,1,0,0,0,2021,0,0,0,0,0,1,0,2.9611658602953,0,13,0,0,0,0,1,0,1,0,0
"BEN",18076,18,76,1,2,1,1,1,0,0,0,0,0,1,0,0,0,2021,0,0,0,0,0,0,0,4.86081934720278,2,4,0,0,10,1,1,0,0,1,0
"BEN",18083,18,83,1,2,1,0,1,0,0,0,0,0,1,0,0,0,2021,0,0,0,0,0,0,0,2.16616916377097,4,12,0,0,24,1,1,1,0,1,0
"BEN",19018,19,18,1,2,1,1,1,1,0,1,1,0,1,1,0,0,2021,0,0,0,0,0,0,0,4.09941601753235,0,0,0,0,0,0,0,1,0,0,0
"BEN",19056,19,56,1,1,1,1,1,1,1,1,1,0,1,1,1,0,2021,0,0,1,0,0,0,0,3.58061003684998,0,0,0,0,0,0,1,1,1,0,0
"BEN",19075,19,75,1,2,1,1,1,0,0,1,1,0,1,1,1,0,2021,0,0,0,0,0,0,0,1.61373293399811,0,0,0,0,0,0,1,1,0,0,0
"BEN",19094,19,94,1,1,1,1,1,1,0,1,1,0,1,1,1,1,2021,0,0,0,0,0,0,0,1.64657115936279,0,0,0,0,0,0,1,1,0,0,0
"BEN",19113,19,113,1,4,1,1,1,0,0,0,1,0,1,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"BEN",19132,19,132,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"BEN",19151,19,151,1,2,1,1,1,1,1,0,1,0,1,0,1,0,2021,1,0,1,0,0,1,0,,0,0,0,0,61,0,0,0,1,0,0
"BEN",19170,19,170,1,2,1,1,1,1,1,1,1,0,1,0,0,0,2021,0,0,0,0,0,0,0,,0,2,0,0,0,0,0,0,0,0,0
"BEN",19189,19,189,1,1,1,1,1,1,1,1,1,0,0,0,0,0,2021,0,0,0,0,0,0,0,0.240971997380257,0,21,0,0,0,1,1,1,0,0,0
"BEN",19208,19,208,1,2,1,1,1,0,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"BEN",19264,19,264,1,1,1,1,1,1,1,1,1,0,0,0,0,0,2021,1,0,0,1,0,0,0,1.51976403594017,60,112,0,0,415,1,0,0,0,0,0
"BEN",19283,19,283,1,2,1,1,1,0,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,0.101467996835709,0,4,0,0,7,1,1,0,0,0,0
"BEN",20026,20,26,2,3,1,1,1,1,1,1,1,0,0,0,1,0,2021,1,0,0,1,0,1,0,2.52751517295837,0,0,0,0,0,0,1,0,0,0,0
"BEN",20092,20,92,2,2,1,1,1,0,0,1,1,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"BEN",20102,20,102,2,1,1,1,1,1,1,1,1,0,0,0,0,0,2021,0,0,0,0,0,1,0,,0,0,0,0,0,1,0,0,0,0,0
"BEN",20138,20,138,2,4,1,1,1,1,1,0,1,0,0,1,1,0,2021,1,0,0,0,0,1,0,,0,15,0,0,0,1,0,0,1,1,0
"BEN",20144,20,144,2,2,1,1,1,0,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,1.6284726858139,0,0,0,0,0,1,1,0,0,0,0
"BEN",20164,20,164,2,2,1,1,1,1,0,1,1,0,1,0,0,1,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"BEN",20185,20,185,2,2,1,1,1,1,1,1,1,0,0,0,0,0,2021,1,1,0,0,0,1,0,1.41013336181641,0,10,0,0,20,0,0,0,0,0,0
"BEN",20226,20,226,2,2,1,1,1,1,1,1,1,0,0,1,1,0,2021,0,0,0,0,0,0,0,8.36999976634979,0,4,0,0,0,1,0,0,1,0,0
"BEN",20247,20,247,2,2,1,1,1,1,1,1,1,0,1,0,0,0,2021,1,1,0,0,0,1,0,1.62172734737396,0,0,0,0,0,0,0,0,0,0,0
"BEN",20267,20,267,2,2,1,1,1,1,1,1,1,0,1,0,1,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"BEN",20309,20,309,2,4,1,1,1,1,1,0,1,0,1,1,1,0,2021,1,0,0,0,0,0,1,,0,11,0,0,0,1,0,0,1,0,0
"BEN",20329,20,329,2,4,1,1,1,1,1,0,1,0,0,1,1,0,2021,1,0,0,1,0,1,0,3.20000004768372,0,4,0,0,0,1,0,0,0,0,0
"BEN",21004,21,4,1,2,1,1,1,1,1,0,0,0,1,0,0,0,2021,0,0,0,0,0,0,0,4.69936943426728,12,17,0,0,21,0,0,1,0,0,0
"BEN",21006,21,6,1,2,1,1,1,0,1,0,0,0,1,0,0,0,2021,0,0,0,0,0,0,0,4.84009134024382,0,0,0,0,0,0,1,1,0,0,0
"BEN",21013,21,13,1,2,1,1,1,1,1,0,0,0,1,0,0,0,2021,0,0,0,0,0,0,0,3.33846282958984,8,22,0,0,32,1,1,1,0,0,0
"BEN",21023,21,23,1,2,1,1,1,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,3.20000000298023,10,30,0,0,30,0,0,1,1,0,0
"BEN",21041,21,41,1,2,1,1,1,1,1,0,0,0,1,0,0,0,2021,0,0,0,0,0,0,0,5.10556209087372,2,15,0,0,46,1,1,1,1,1,0
"BEN",21042,21,42,1,2,1,1,1,0,0,0,0,0,1,0,0,0,2021,0,0,0,0,0,0,0,2.01400005817413,0,0,0,0,0,0,0,1,1,0,0
"BEN",21051,21,51,1,2,1,1,1,0,1,0,0,0,1,0,0,0,2021,0,0,0,0,0,0,0,7.52652072906494,15,32,0,0,40,0,1,1,0,0,0
"BEN",21078,21,78,1,2,1,1,1,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,5.12219941616058,0,0,0,0,0,1,1,0,0,0,0
"BEN",21088,21,88,1,2,1,1,1,1,1,0,0,0,1,0,0,0,2021,0,0,0,0,0,0,0,5.41435956954956,0,28,0,0,16,1,1,1,0,0,0
"BEN",21097,21,97,1,1,1,1,1,1,1,0,0,1,1,0,0,0,2021,0,0,0,0,0,0,0,0.194009002298117,10,10,0,0,10,1,0,0,0,0,0
"BEN",21106,21,106,1,2,1,1,1,1,1,0,0,1,1,0,0,0,2021,0,0,0,0,0,0,0,0.190436001867056,4,6,0,0,40,1,1,0,0,0,0
"BEN",21114,21,114,1,2,1,1,1,1,1,0,0,1,1,0,0,0,2021,0,0,0,0,0,0,0,0.143146999180317,0,0,0,0,0,1,0,0,0,0,0
"BEN",22003,22,3,2,2,1,1,0,1,1,0,0,1,0,0,0,0,2021,1,0,0,0,0,1,0,4.05598163604736,6,15,0,0,0,1,0,0,0,0,0
"BEN",22011,22,11,2,2,0,1,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,4.87726974487305,2,3,0,0,0,0,0,0,0,0,0
"BEN",22027,22,27,2,2,1,1,1,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,3.97712802886963,3,7,0,0,0,0,0,0,0,0,0
"BEN",22035,22,35,2,4,1,1,1,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,11.2000002861023,5,11,0,0,13,1,1,0,1,0,0
"BEN",22043,22,43,2,4,1,1,1,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,8.16000008583069,4,6,0,0,11,1,1,0,1,0,0
"BEN",22059,22,59,2,4,1,1,1,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,6.94999980926514,4,11,0,0,0,1,1,0,0,0,0
"BEN",22067,22,67,2,4,1,1,1,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,7.99000012874603,4,13,0,0,0,1,0,0,0,0,0
"BEN",22075,22,75,2,2,1,1,1,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,4.9013546705246,0,3,0,0,8,0,1,0,0,0,0
"BEN",22091,22,91,2,2,1,1,1,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,4.99362182617188,0,0,0,0,0,0,1,0,0,0,0
"BEN",22099,22,99,2,2,1,1,1,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,3.17315030097961,0,5,0,0,8,0,1,0,0,0,0
"BEN",22107,22,107,2,2,1,1,1,0,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,7.57369542121887,6,12,0,0,12,0,1,0,0,0,0
"BEN",22123,22,123,2,2,1,1,1,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,9.38609904050827,4,6,0,0,10,1,0,0,0,0,0
"BEN",23006,23,6,1,2,1,1,1,0,0,0,0,0,1,0,0,0,2021,0,0,0,0,0,0,0,0.0951470024883747,6,12,0,0,0,0,1,1,0,0,0
"BEN",23013,23,13,1,2,1,1,1,0,0,0,0,0,1,0,0,0,2021,0,0,0,0,0,0,0,5.36007761955261,0,0,0,0,0,1,1,1,0,0,0
"BEN",23021,23,21,1,2,1,1,1,0,0,0,0,0,1,0,0,0,2021,0,0,0,0,0,0,0,0.175000000745058,4,12,0,0,0,0,1,1,0,0,0
"BEN",23029,23,29,1,2,1,1,1,0,0,0,0,0,1,0,0,0,2021,0,0,0,0,0,0,0,7.26870918273926,0,0,0,0,0,0,1,1,0,0,0
"BEN",23036,23,36,1,2,1,1,1,1,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,11.3579051494598,4,2,0,0,30,0,1,1,1,0,0
"BEN",23044,23,44,1,2,1,1,1,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,3.2764720916748,5,0,0,0,26,0,1,0,0,0,0
"BEN",23051,23,51,1,2,0,1,1,0,0,0,0,1,1,0,0,0,2021,0,0,0,0,0,0,0,4.03317594528198,0,0,0,0,10,1,1,0,0,0,0
"BEN",23059,23,59,1,2,0,1,1,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,6.83877694606781,20,9,0,0,0,0,1,0,0,0,0
"BEN",23066,23,66,1,2,1,1,1,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,6.52503943443298,8,11,0,0,0,1,0,0,0,0,0
"BEN",23074,23,74,1,2,1,1,1,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,4.90324306488037,2,2,0,0,5,0,1,0,0,0,0
"BEN",23082,23,82,1,2,1,1,1,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,4.86754882335663,4,8,0,0,31,0,1,0,0,0,0
"BEN",23089,23,89,1,2,1,1,1,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,5.05181527137756,15,5,0,0,5,0,1,0,0,0,0
"BEN",24007,24,7,2,2,1,1,1,1,1,1,1,0,0,0,0,0,2021,0,0,0,0,0,0,0,3.46894609928131,0,0,0,0,0,1,1,0,0,0,0
"BEN",24017,24,17,2,4,1,1,1,1,1,0,1,0,0,0,1,0,2021,0,0,0,0,0,0,0,9.70000004768372,2,8,0,0,0,1,0,0,1,0,0
"BEN",24037,24,37,2,2,1,1,1,0,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,3.29042625427246,0,0,0,0,0,0,1,0,0,0,0
"BEN",24046,24,46,2,2,1,1,1,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,4.98806345462799,2,6,0,0,25,0,1,0,0,0,0
"BEN",24056,24,56,2,2,1,1,1,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,11.1555240154266,2,13,0,0,60,0,1,0,0,0,0
"BEN",24075,24,75,2,4,1,1,1,1,1,0,1,0,0,0,0,0,2021,0,0,0,0,0,0,0,7.84000015258789,2,10,0,0,0,1,0,0,1,0,0
"BEN",24085,24,85,2,2,1,1,1,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,6.631951212883,30,40,0,0,63,1,0,0,0,0,0
"BEN",24095,24,95,2,4,1,1,1,1,1,0,0,1,0,0,1,0,2021,0,0,0,0,0,0,0,3.30841076374054,3,5,0,0,7,1,0,0,1,0,0
"BEN",24114,24,114,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,4.65261423587799,0,2,0,0,0,0,0,0,0,0,0
"BEN",24124,24,124,2,4,1,1,1,1,1,0,0,1,0,0,1,0,2021,0,0,0,0,0,0,0,5.01653337478638,5,10,0,0,0,1,1,0,0,0,0
"BEN",24133,24,133,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,5.16235494613647,2,0,0,0,0,0,0,0,0,0,0
"BEN",24153,24,153,2,2,1,1,1,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,8.2353253364563,8,10,0,0,65,0,1,0,0,0,0
"BEN",25008,25,8,1,2,0,1,0,0,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,,0,21,0,0,10,0,0,1,0,0,0
"BEN",25016,25,16,1,2,0,1,0,0,0,0,0,1,0,1,1,0,2021,0,0,0,0,0,0,0,2.5,0,9,0,0,0,0,1,0,0,0,0
"BEN",25023,25,23,1,2,0,1,1,0,0,0,0,1,0,0,0,0,2021,1,0,0,0,0,1,0,1.25,0,0,0,0,0,0,1,1,0,0,0
"BEN",25031,25,31,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,4.25,3,1,0,0,0,1,1,0,0,0,0
"BEN",25039,25,39,1,2,0,1,0,0,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,8.54999995231628,5,6,0,0,10,0,1,1,0,0,0
"BEN",25047,25,47,1,2,0,1,0,0,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,0.75,0,2,0,0,50,0,1,1,0,0,0
"BEN",25055,25,55,1,2,0,1,0,1,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,3.30000002682209,2,4,0,0,6,0,1,1,0,0,0
"BEN",25063,25,63,1,2,0,1,0,0,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,0.400000005960464,0,3,0,0,5,0,1,0,0,0,0
"BEN",25070,25,70,1,4,0,1,0,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,7.4300000667572,0,0,0,0,0,0,1,0,0,0,0
"BEN",25078,25,78,1,2,0,1,0,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,7.59000015258789,2,0,0,0,15,0,1,0,0,0,0
"BEN",25086,25,86,1,2,0,1,0,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,3.21999990940094,0,4,0,0,11,1,1,0,0,0,0
"BEN",25094,25,94,1,4,0,1,0,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,4.35000002384186,4,3,0,0,9,1,1,0,0,0,0
"BEN",26005,26,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,0.0563520006835461,40,14,0,0,15,1,0,0,0,0,0
"BEN",26015,26,15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,0.189666002988815,20,15,0,0,15,0,1,1,0,0,0
"BEN",26020,26,20,2,2,0,0,0,0,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,0.394349008798599,12,18,0,0,24,0,1,0,0,0,0
"BEN",26025,26,25,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,39,38,0,0,12,0,0,0,0,0,0
"BEN",26036,26,36,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,0.230684995651245,20,14,0,0,25,1,1,0,0,0,0
"BEN",26041,26,41,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,0.464199990034103,10,10,0,0,19,0,1,0,0,0,0
"BEN",26046,26,46,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,1.11119997501373,10,10,0,0,28,1,0,0,0,0,0
"BEN",26056,26,56,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,2.83999991416931,11,8,0,0,9,0,1,0,0,0,0
"BEN",26061,26,61,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,44,20,0,0,16,0,0,0,0,0,0
"BEN",26066,26,66,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,3.96000003814697,17,23,0,0,7,1,0,0,0,0,0
"BEN",26076,26,76,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,2.16000008583069,11,9,0,0,6,0,0,0,0,1,0
"BEN",26081,26,81,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,1.63999998569489,23,17,0,0,0,1,1,0,0,0,0
